inquiry_id,text,label
TR00726,"문의드립니다. 반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요? 감사합니다.",반품
TR00727,안녕하세요. 받자마자 깨져 있어서 반품하려고 하는데 사진 보내드릴까요? 빠른 답변 부탁드려요.,반품
TR00728,안녕하세요. 도서산간 지역인데 추가 배송일이 얼마나 더 걸리나요? 빠른 답변 부탁드려요.,배송문의
TR00729,수고 많으세요. 결제 수단을 카드에서 계좌이체로 바꾸고 싶은데 가능한가요? 빠른 답변 부탁드려요.,주문결제
TR00730,주문 넣은 거 취소할게요. 다른 상품으로 새로 주문하려고요. 확인 부탁드립니다.,취소
TR00731,문의드립니다. 할인 적용 전 금액으로 결제됐어요. 차액 어떻게 되나요? 확인 부탁드립니다.,주문결제
TR00732,문의드립니다. 제품에 하자가 있어서 반품하려는데 회수는 언제 오나요? 감사합니다.,반품
TR00733,결제할 때 입력한 배송메모가 사라졌는데 다시 등록되나요? 감사합니다.,주문결제
TR00734,쿠폰 할인받고 샀는데 환불 금액에 그게 어떻게 반영되나요? 확인 부탁드립니다.,환불
TR00735,안녕하세요. 어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요? 확인 부탁드립니다.,배송문의
TR00736,안녕하세요. 제주도인데 배송 며칠 걸려요? 도착 예정일 알려주세요.,배송문의
TR00737,안녕하세요. 골드 등급 되려면 얼마나 더 사야 하나요?,회원멤버십
TR00738,수고 많으세요. 상품이 마음에 안 들 것 같아서 받기 전에 미리 취소할게요. 감사합니다.,취소
TR00739,주문서에서 수량을 잘못 넣어 결제됐어요. 금액 정정이 되나요? 감사합니다.,주문결제
TR00740,부분 반품했는데 그만큼만 환불되는 게 맞나요? 금액이 이상해요. 빠른 답변 부탁드려요.,환불
TR00741,수고 많으세요. 어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요?,배송문의
TR00742,문의드립니다. 색상이 모니터마다 다르게 보이던데 실제 톤이 어떤가요? 감사합니다.,상품정보
TR00743,광고 문자 수신 거부하고 싶은데 어떻게 하나요?,기타
TR00744,배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요? 감사합니다.,배송문의
TR00745,"재입고 알림은 앱 푸시로 오나요, 문자로 오나요?",재입고
TR00746,본인인증이 자꾸 실패하는데 다른 방법으로 인증할 수 있나요? 빠른 답변 부탁드려요.,회원멤버십
TR00747,문의드립니다. 신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요. 빠른 답변 부탁드려요.,교환
TR00748,수고 많으세요. 무통장입금 했는데 입금확인이 아직도 안 됐다고 나와요.,주문결제
TR00749,문의드립니다. 품절 임박이라고 떠 있는데 추가 입고 예정 있나요? 빠른 답변 부탁드려요.,재입고
TR00750,수고 많으세요. 은행 점검 시간이라 입금이 안 됐는데 주문이 취소될까 봐 걱정돼요.,주문결제
TR00751,안녕하세요. 결제일이랑 환불일이 다른 달인데 카드값에 어떻게 반영돼요? 빠른 답변 부탁드려요.,환불
TR00752,건조기에 돌려도 줄어들지 않나요? 감사합니다.,상품정보
TR00753,보증 기간이 얼마이고 AS는 어디서 받나요? 빠른 답변 부탁드려요.,상품정보
TR00754,"안녕하세요. 세탁기로 돌려도 되나요, 손세탁만 해야 하나요? 감사합니다.",상품정보
TR00755,수고 많으세요. 제품에 하자가 있어서 반품하려는데 회수는 언제 오나요?,반품
TR00756,유통기한이 임박한 게 와서 반품하고 싶은데 가능할까요? 확인 부탁드립니다.,반품
TR00757,안녕하세요. 필터는 어디서 따로 구매하나요? 교체 주기는 얼마예요? 확인 부탁드립니다.,상품정보
TR00758,안녕하세요. 전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요.,상품정보
TR00759,써지컬 스틸 체인목걸이 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR00760,수고 많으세요. 택배 박스가 찌그러져서 왔는데 안에 내용물은 괜찮을지 걱정돼요.,배송문의
TR00761,문의드립니다. 새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요? 빠른 답변 부탁드려요.,배송문의
TR00762,카드 승인은 났는데 주문이 실패라고 떠요. 중복결제 된 건 아니죠? 감사합니다.,주문결제
TR00763,이 제품 KC 인증 받은 정품 맞나요?,상품정보
TR00764,안녕하세요. 재입고됐다고 알림 받고 들어왔는데 벌써 또 품절이네요. 확인 부탁드립니다.,재입고
TR00765,문의드립니다. 구성품 중 하나가 빠져서 왔는데 이 경우도 반품되나요?,반품
TR00766,안녕하세요. 주말에도 배송되나요? 토요일에 받아야 해서요. 감사합니다.,배송문의
TR00767,수고 많으세요. 배송 출발하면 문자로 알림 받을 수 있나요? 감사합니다.,배송문의
TR00768,문의드립니다. 첫 구매 할인 코드를 넣었는데 적용이 안 되네요. 만료된 건가요?,주문결제
TR00769,수고 많으세요. 카드 할부로 샀는데 환불하면 할부도 자동으로 취소되나요? 확인 부탁드립니다.,환불
TR00770,문의드립니다. 같은 상품 다른 색상으로 교환도 되나요? 감사합니다.,교환
TR00771,문의드립니다. 카드사 사정으로 환불이 늦어진다는데 보통 며칠 더 걸리나요?,환불
TR00772,문의드립니다. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요? 빠른 답변 부탁드려요.,취소
TR00773,문의드립니다. 다른 색으로 바꾸고 싶은데 그 색이 더 비싸면 차액만 내면 되나요?,교환
TR00774,문의드립니다. 두 개 주문 중 하나만 취소했는데 환불액 계산이 맞는지 봐주세요. 빠른 답변 부탁드려요.,환불
TR00775,문의드립니다. 세금계산서 발행도 가능한가요? 사업자로 구매하려고요.,기타
TR00776,안녕하세요. 결제만 하고 아직 아무 진행 없으면 위약금 없이 취소되죠? 빠른 답변 부탁드려요.,취소
TR00777,주문한 것과 다른 상품이 와서 반품 신청하고 싶어요. 빠른 답변 부탁드려요.,반품
TR00778,안녕하세요. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요.,반품
TR00779,수고 많으세요. 두 개 샀는데 그중 하나만 반품하고 싶어요. 부분 반품 되나요? 빠른 답변 부탁드려요.,반품
TR00780,수고 많으세요. 반품한 상품 회수된 지 일주일 넘었는데 환불이 아직 안 됐어요. 확인 부탁드립니다.,환불
TR00781,박음질이 터져 있어서 같은 상품으로 교환 요청합니다.,교환
TR00782,한 번 신어봤는데 사이즈가 영 아니라 반품하려고요. 확인 부탁드립니다.,반품
TR00783,안녕하세요. 방수 되는 제품인가요? 야외에서 써도 괜찮을까요? 감사합니다.,상품정보
TR00784,안녕하세요. 플리츠 롱스커트 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR00785,안녕하세요. 교환할 상품 회수는 언제 오고 새 상품은 언제 받을 수 있나요? 감사합니다.,교환
TR00786,수고 많으세요. 불량이라 같은 걸로 교환 원해요. 교환 배송비는 안 드는 거죠?,교환
TR00787,안녕하세요. 식기세척기에 넣고 돌려도 괜찮은 재질인가요?,상품정보
TR00788,안녕하세요. 반품한 상품 회수된 지 일주일 넘었는데 환불이 아직 안 됐어요. 확인 부탁드립니다.,환불
TR00789,안녕하세요. 로그인하면 자꾸 다른 사람 정보가 떠요. 계정이 섞인 것 같아요. 빠른 답변 부탁드려요.,회원멤버십
TR00790,결제 금액이 장바구니 합계랑 다르게 청구됐어요. 확인 부탁해요. 확인 부탁드립니다.,주문결제
TR00791,프린트가 비뚤게 인쇄돼서 멀쩡한 걸로 교환해 주세요. 확인 부탁드립니다.,교환
TR00792,문의드립니다. 회사로 배송지 바꾸고 싶은데 이미 상품 준비중이면 안 되나요? 확인 부탁드립니다.,배송문의
TR00793,이 가방에 13인치 노트북이 들어가는 크기인가요? 빠른 답변 부탁드려요.,상품정보
TR00794,공동현관 비밀번호를 배송메모에 적었는데 기사님께 전달되나요? 확인 부탁드립니다.,배송문의
TR00795,받자마자 깨져 있어서 반품하려고 하는데 사진 보내드릴까요? 감사합니다.,반품
TR00796,안녕하세요. 제품에 하자가 있어서 반품하려는데 회수는 언제 오나요?,반품
TR00797,수고 많으세요. 전에 쓰던 제품이랑 호환되는 규격인지 확인하고 싶어요. 확인 부탁드립니다.,상품정보
TR00798,수고 많으세요. 받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요? 확인 부탁드립니다.,반품
TR00799,수고 많으세요. 광고 문자 수신 거부하고 싶은데 어떻게 하나요? 감사합니다.,기타
TR00800,문의드립니다. 로그인하면 자꾸 다른 사람 정보가 떠요. 계정이 섞인 것 같아요. 확인 부탁드립니다.,회원멤버십
TR00801,수고 많으세요. 골드 등급 되려면 얼마나 더 사야 하나요?,회원멤버십
TR00802,수고 많으세요. 이 모델 무게가 얼마나 나가나요? 들고 다니기 무겁지 않을까요? 빠른 답변 부탁드려요.,상품정보
TR00803,안녕하세요. 주문번호로 실시간 배송 위치 확인할 수 있는 링크 있을까요?,배송문의
TR00804,"세탁기로 돌려도 되나요, 손세탁만 해야 하나요?",상품정보
TR00805,교환 신청하면 회수랑 재배송이 동시에 진행되나요? 감사합니다.,교환
TR00806,"수고 많으세요. 재입고 알림은 앱 푸시로 오나요, 문자로 오나요?",재입고
TR00807,안녕하세요. 무통장입금 가상계좌 입금기한이 지났는데 재발급 가능해요?,주문결제
TR00808,안녕하세요. 회사로 배송지 바꾸고 싶은데 이미 상품 준비중이면 안 되나요?,배송문의
TR00809,키 170인데 이 바지 기장이 어느 정도 올까요? 감사합니다.,상품정보
TR00810,"문의드립니다. 취소한 주문 환불이 자동으로 되는 건가요, 따로 신청해야 하나요? 감사합니다.",환불
TR00811,S로 받았는데 M으로 교환 가능할까요? 추가 비용 있나요? 확인 부탁드립니다.,교환
TR00812,문의드립니다. 고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요?,기타
TR00813,문의드립니다. 사진이랑 실물 품질 차이가 너무 커서 반품 신청합니다.,반품
TR00814,안녕하세요. 제주도인데 배송 며칠 걸려요? 도착 예정일 알려주세요. 감사합니다.,배송문의
TR00815,안녕하세요. 이번 달에 등급이 올랐는데 추가 할인 혜택은 어떻게 적용돼요?,회원멤버십
TR00816,문의드립니다. 생일 쿠폰 발급된다고 했는데 아직 안 들어왔어요.,회원멤버십
TR00817,안녕하세요. 다음 입고 물량은 언제쯤 풀리는지 대략이라도 알 수 있을까요? 빠른 답변 부탁드려요.,재입고
TR00818,문의드립니다. 이메일 수신 동의를 바꾸고 싶은데 어디서 설정하나요? 빠른 답변 부탁드려요.,회원멤버십
TR00819,수고 많으세요. 유통기한이 임박한 게 와서 반품하고 싶은데 가능할까요? 확인 부탁드립니다.,반품
TR00820,안녕하세요. 프린트가 비뚤게 인쇄돼서 멀쩡한 걸로 교환해 주세요.,교환
TR00821,문의드립니다. 취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 빠른 답변 부탁드려요.,환불
TR00822,안녕하세요. 받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요? 확인 부탁드립니다.,반품
TR00823,비밀번호가 기억이 안 나서 로그인을 못 하겠어요. 확인 부탁드립니다.,회원멤버십
TR00824,품절 임박이라고 떠 있는데 추가 입고 예정 있나요? 빠른 답변 부탁드려요.,재입고
TR00825,출고 전이라고 안내받았는데 취소 접수 좀 서둘러 주세요. 확인 부탁드립니다.,취소
TR00826,수고 많으세요. 받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요? 빠른 답변 부탁드려요.,반품
TR00827,수고 많으세요. 회원 등급이 강등됐는데 기준이 어떻게 되는 건가요? 감사합니다.,회원멤버십
TR00828,수고 많으세요. 건조기에 돌려도 줄어들지 않나요? 감사합니다.,상품정보
TR00829,안녕하세요. 예약 주문한 건데 출시 전에 취소도 가능한가요? 감사합니다.,취소
TR00830,문의드립니다. 이 모델 무게가 얼마나 나가나요? 들고 다니기 무겁지 않을까요? 확인 부탁드립니다.,상품정보
TR00831,사이즈를 잘못 골라서 일단 취소하고 다시 주문할게요. 감사합니다.,취소
TR00832,지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 확인 부탁드립니다.,배송문의
TR00833,수고 많으세요. 1.7L 전기포트 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR00834,수고 많으세요. 적립금으로 결제한 부분은 환불도 적립금으로 돌아오나요?,환불
